,都道府県,variable,value
920,兵庫県,1994,106.26231402617982
921,奈良県,1994,109.41248175696397
922,和歌山県,1994,110.35342595804624
923,鳥取県,1994,110.87925197759596
924,島根県,1994,111.32238658866163
925,岡山県,1994,111.2440959108064
926,広島県,1994,103.89772044266554
927,山口県,1994,108.84825253017134
928,徳島県,1994,109.04764490042915
929,香川県,1994,111.47107333626445
930,愛媛県,1994,114.48625718230898
931,高知県,1994,115.85129166265939
932,福岡県,1994,114.06542257540353
933,佐賀県,1994,116.60429100789473
934,長崎県,1994,114.10969514955056
935,熊本県,1994,110.40118891269786
936,大分県,1994,112.40931610753944
937,宮崎県,1994,113.34820924189357
938,鹿児島県,1994,113.07697652596096
939,沖縄県,1994,112.76806518870497
940,北海道,1995,115.35425015815832
941,青森県,1995,117.09419193095003
942,岩手県,1995,119.99672048604764
943,宮城県,1995,113.88480690368577
944,秋田県,1995,114.86359521723044
945,山形県,1995,110.87310961455073
946,福島県,1995,115.95482584395901
947,茨城県,1995,109.37630691411266
948,栃木県,1995,108.19313565850163
949,群馬県,1995,109.94721077320166
950,埼玉県,1995,111.03505297353055
951,千葉県,1995,113.1808916466356
952,東京都,1995,104.11432465233396
953,神奈川県,1995,104.96133599906103
954,新潟県,1995,115.7206083104533
955,富山県,1995,108.03528685133608
956,石川県,1995,110.5682789287717
957,福井県,1995,112.10177154937224
958,山梨県,1995,108.5622533186082
959,長野県,1995,113.25522841007185
960,岐阜県,1995,109.27908466097445
961,静岡県,1995,107.75354178570244
962,愛知県,1995,109.2373785928421
963,三重県,1995,116.34966139546232
964,滋賀県,1995,111.52913783196342
965,京都府,1995,108.94587624360798
966,大阪府,1995,104.53217407777848
967,兵庫県,1995,111.60913364819476
968,奈良県,1995,111.08735058013748
969,和歌山県,1995,112.53250300484487
970,鳥取県,1995,111.60585153423985
971,島根県,1995,112.63455129451046
972,岡山県,1995,114.32825339672532
973,広島県,1995,104.6880322441428
974,山口県,1995,110.12805163627569
975,徳島県,1995,112.9580022360789
976,香川県,1995,114.4693741968864
977,愛媛県,1995,116.20400677670804
978,高知県,1995,116.83484592234308
979,福岡県,1995,113.4385660930713
980,佐賀県,1995,120.8191274137445
981,長崎県,1995,116.95872398296943
982,熊本県,1995,110.6993255586606
983,大分県,1995,114.71043107201673
984,宮崎県,1995,113.52957791409412
985,鹿児島県,1995,113.46525351561911
986,沖縄県,1995,114.22119980766877
987,北海道,1996,119.56902034987903
988,青森県,1996,123.43576291430433
989,岩手県,1996,125.33298393038162
990,宮城県,1996,119.1027574639254
991,秋田県,1996,126.6498908286098
992,山形県,1996,117.47265533710096
993,福島県,1996,123.99841413133188
994,茨城県,1996,112.2344856821691
995,栃木県,1996,112.31234763932865
996,群馬県,1996,113.42518107849173
997,埼玉県,1996,114.51780244507684
998,千葉県,1996,117.89317820977755
999,東京都,1996,111.34426781085476
1000,神奈川県,1996,108.878946933405
1001,新潟県,1996,121.14898316363319
1002,富山県,1996,116.31753504795424
1003,石川県,1996,120.10333234571773
1004,福井県,1996,116.47865147281806
1005,山梨県,1996,111.91505969875823
1006,長野県,1996,118.969959322578
1007,岐阜県,1996,117.16520982227874
1008,静岡県,1996,112.25972143212456
1009,愛知県,1996,114.95030833389286
1010,三重県,1996,122.23184672722508
1011,滋賀県,1996,120.16552826841884
1012,京都府,1996,112.22861590357086
1013,大阪府,1996,107.56535102546569
1014,兵庫県,1996,119.58875233362485
1015,奈良県,1996,120.30534934146071
1016,和歌山県,1996,115.88237399639185
1017,鳥取県,1996,116.54789916681834
1018,島根県,1996,118.80032827878412
1019,岡山県,1996,116.46818387751996
1020,広島県,1996,112.04090904222967
1021,山口県,1996,114.12952957268563
1022,徳島県,1996,118.89036460091995
1023,香川県,1996,118.4609853793854
1024,愛媛県,1996,126.38792689542943
1025,高知県,1996,117.71462617666444
1026,福岡県,1996,119.92887038858267
1027,佐賀県,1996,125.93860014384677
1028,長崎県,1996,122.20705327957535
1029,熊本県,1996,113.91110803898528
1030,大分県,1996,115.5383697368983
1031,宮崎県,1996,119.61586261439385
1032,鹿児島県,1996,118.91696197260093
1033,沖縄県,1996,117.69196199886235
1034,北海道,1997,118.05282380446155
1035,青森県,1997,121.15000991405897
1036,岩手県,1997,125.08511548574131
1037,宮城県,1997,120.80312332600289
1038,秋田県,1997,124.63492382687792
1039,山形県,1997,117.04144602043122
1040,福島県,1997,124.24134965043987
1041,茨城県,1997,113.63735567784934
1042,栃木県,1997,111.74734334253849
1043,群馬県,1997,114.85834048156114
1044,埼玉県,1997,115.83844009177868
1045,千葉県,1997,116.80492715593394
1046,東京都,1997,113.21061318147217
1047,神奈川県,1997,108.01291924556861
1048,新潟県,1997,121.13042440506527
1049,富山県,1997,114.38906433907074
1050,石川県,1997,119.26832373876996
1051,福井県,1997,118.47952751371642
1052,山梨県,1997,112.74970295205571
1053,長野県,1997,120.22292393127316
